Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,643.0,650.875,642.5,644.6749877929688,530.689208984375,1163978
2012-10-11,645.125,650.7750244140625,643.0250244140625,644.7249755859375,530.7305908203125,1635526
2012-10-12,639.4000244140625,656.8250122070312,636.5999755859375,649.2249755859375,534.4347534179688,2469542
2012-10-15,647.0,651.2000122070312,643.75,647.3250122070312,532.8709106445312,814528
2012-10-16,648.5,655.0999755859375,643.9000244140625,647.9500122070312,533.3855590820312,1282744
2012-10-17,650.6500244140625,652.4500122070312,636.0,641.5750122070312,528.1376342773438,1597480
2012-10-18,643.125,655.5,640.0999755859375,653.6749877929688,538.0982055664062,1447128
2012-10-19,654.5,655.7000122070312,641.0,644.8499755859375,530.8335571289062,2825616
2012-10-22,662.5499877929688,667.4500122070312,651.5,659.4500122070312,542.851806640625,5397342
2012-10-23,662.0,662.0,655.9500122070312,657.2999877929688,541.0820922851562,1136696
2012-10-25,657.5,661.9500122070312,652.125,657.6749877929688,541.3909301757812,2254470
2012-10-29,655.5,659.9000244140625,650.4000244140625,654.2000122070312,538.5304565429688,815628
2012-10-30,652.2000122070312,661.0,652.2000122070312,655.75,539.8062744140625,805268
2012-10-31,654.5499877929688,658.4000244140625,652.0,657.75,542.6940307617188,999536
2012-11-01,657.4500122070312,660.1749877929688,655.0999755859375,657.625,542.5908203125,1579768
2012-11-02,662.4500122070312,669.0,659.2000122070312,665.5999755859375,549.1707763671875,1673974
2012-11-05,667.9500122070312,671.6749877929688,662.6500244140625,664.7999877929688,548.5108642578125,1223826
2012-11-06,662.5,668.7000122070312,659.7249755859375,660.2750244140625,544.7774658203125,1297466
2012-11-07,662.5,666.6749877929688,660.75,665.75,549.294677734375,1058390
2012-11-08,662.0,667.3499755859375,658.2999877929688,665.5999755859375,549.1707763671875,1239044
2012-11-09,665.0,666.625,660.4500122070312,662.4749755859375,546.592529296875,711382
2012-11-12,660.0,674.0,660.0,667.25,550.5324096679688,1466782
2012-11-15,660.0499877929688,661.0,645.5,647.0750122070312,533.8861694335938,1735402
2012-11-16,649.9000244140625,653.4000244140625,640.0499877929688,643.4000244140625,530.8541870117188,1598890
2012-11-19,645.0499877929688,647.5,629.25,631.1749877929688,520.7675170898438,1676286
2012-11-20,637.5,641.4500122070312,628.0250244140625,636.4000244140625,525.0786743164062,1256040
2012-11-21,638.125,647.3499755859375,638.125,641.0999755859375,528.95654296875,941744
2012-11-22,641.0499877929688,642.0499877929688,635.5,638.2249755859375,526.5845336914062,611624
2012-11-23,641.0,645.7000122070312,635.625,644.2999877929688,531.5966796875,749676
2012-11-26,644.0,647.8499755859375,642.5,646.8499755859375,533.7007446289062,456334
2012-11-27,649.9500122070312,649.9500122070312,644.1500244140625,647.5999755859375,534.3193359375,1338160
2012-11-29,655.0,656.0,646.1749877929688,649.0499877929688,535.5159301757812,3470578
2012-11-30,647.5,662.5,645.5499877929688,657.0,542.0753784179688,3579294
2012-12-03,657.5,661.0,652.5999755859375,658.4000244140625,543.23046875,1319512
2012-12-04,657.5499877929688,660.9000244140625,646.4500122070312,649.7249755859375,536.0728149414062,1595120
2012-12-05,650.0,653.7750244140625,644.2999877929688,648.9500122070312,535.4332885742188,1790058
2012-12-06,647.5,647.5,634.5,640.3499755859375,528.3377685546875,2370092
2012-12-07,638.3250122070312,640.3499755859375,628.5250244140625,632.0750122070312,521.5100708007812,1957214
2012-12-10,631.0499877929688,633.4000244140625,615.5999755859375,618.5999755859375,510.3921813964844,3029430
2012-12-11,617.5,621.5,605.1749877929688,609.8499755859375,503.1728210449219,4926914
2012-12-12,612.4500122070312,620.5,610.5499877929688,612.9000244140625,505.6894226074219,2487948
2012-12-13,615.0499877929688,617.2999877929688,608.5499877929688,611.2750244140625,504.3485412597656,2297162
2012-12-14,608.5,622.5,608.0750122070312,621.4500122070312,512.7438354492188,2196814
2012-12-17,619.5750122070312,624.4500122070312,601.0499877929688,602.75,497.314697265625,4482898
2012-12-18,607.3499755859375,612.5,598.5,605.3250122070312,499.4394226074219,4688482
2012-12-19,608.0499877929688,618.2750244140625,608.0499877929688,616.3250122070312,508.5153503417969,6642060
2012-12-20,613.5750122070312,627.5,613.5750122070312,626.0250244140625,516.5185546875,2314030
2012-12-21,625.0,632.2000122070312,618.8499755859375,629.3499755859375,519.2618408203125,2457968
2012-12-24,631.0,635.5499877929688,630.0499877929688,633.0999755859375,522.355712890625,1254818
2012-12-26,633.5,634.5750122070312,627.6500244140625,631.0999755859375,520.70556640625,1435258
2012-12-27,632.4500122070312,632.4500122070312,623.8250122070312,625.4749755859375,516.0648193359375,1994158
2012-12-28,627.0,636.0,625.375,633.75,522.8922119140625,1501622
2012-12-31,630.5,632.7999877929688,626.0,627.9249877929688,518.0860595703125,704170
2013-01-01,633.4749755859375,633.9500122070312,630.0,632.0750122070312,521.5100708007812,509580
2013-01-02,633.5,636.2000122070312,627.7750244140625,631.6500244140625,521.1596069335938,1880246
2013-01-03,632.5,642.0,629.9749755859375,640.2999877929688,528.2965087890625,2635130
2013-01-04,642.5,650.5,640.4500122070312,649.5999755859375,535.9695434570312,5228760
2013-01-07,650.0,652.0,645.125,647.4249877929688,534.1752319335938,1820752
2013-01-08,647.5,652.1500244140625,647.1500244140625,650.125,536.4027709960938,2341870
2013-01-09,650.5,653.7000122070312,636.5750122070312,638.2999877929688,526.6461791992188,3135898
2013-01-10,639.9500122070312,641.0499877929688,627.6500244140625,629.2000122070312,519.1380615234375,4522838
